transaction_id,transaction_date,transaction_time,store_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity_sold,unit_price,promo_item_yn
2319,2017-01-01,8:56:27,5,12,5896,Y,1,1,29,2,2.5,N
6,2017-01-01,8:57:46,8,45,8398,N,1,1,54,1,2.5,N
304,2017-01-01,8:58:55,5,30,5317,Y,1,1,26,1,3.0,N
64,2017-01-01,9:00:12,5,30,5391,Y,1,1,55,1,4.0,N
2476,2017-01-01,9:00:24,8,42,8164,N,1,1,40,2,3.75,N
1504,2017-01-01,9:07:13,8,15,8007,N,1,1,45,1,3.0,N
2719,2017-01-01,9:08:09,8,45,8348,N,1,1,45,2,3.0,N
133,2017-01-01,9:08:13,8,45,8176,Y,1,1,24,1,3.0,N
2313,2017-01-01,9:10:30,5,12,5445,Y,1,1,60,2,3.75,N
2313,2017-01-01,9:10:30,5,12,5445,Y,1,5,78,1,4.5,N
283,2017-01-01,9:11:06,5,30,5418,Y,1,1,56,1,2.55,N
283,2017-01-01,9:11:06,5,30,5418,Y,1,5,77,1,3.0,N
1629,2017-01-01,9:13:01,5,30,5602,Y,1,1,44,1,2.5,N
82,2017-01-01,9:13:15,5,26,5806,Y,1,1,56,2,2.55,N
2317,2017-01-01,9:14:16,5,26,5061,N,1,1,48,1,2.5,N
177,2017-01-01,9:14:17,8,42,8118,N,1,1,23,1,2.5,N
2397,2017-01-01,9:14:25,8,42,8448,Y,1,1,46,1,2.5,N
577,2017-01-01,9:14:41,8,42,8350,Y,1,1,32,1,3.0,N
1460,2017-01-01,9:15:09,5,12,5538,Y,1,1,47,2,3.0,N
2007,2017-01-01,9:15:13,5,26,5902,Y,1,1,43,2,3.0,N
2123,2017-01-01,9:19:21,5,30,5827,Y,1,1,25,2,2.2,N
1410,2017-01-01,9:19:26,8,15,8197,Y,1,1,59,1,4.5,N
1919,2017-01-01,9:21:08,5,26,5539,N,1,1,38,1,3.75,N
514,2017-01-01,9:22:17,8,15,8436,N,1,1,45,1,3.0,N
2374,2017-01-01,9:22:46,5,12,5141,N,1,1,34,1,2.45,N
238,2017-01-01,9:29:56,8,42,8267,N,1,1,36,2,3.75,N
238,2017-01-01,9:29:56,8,42,8267,N,1,5,74,1,3.5,N
1732,2017-01-01,9:29:57,8,15,8146,Y,1,1,53,1,3.0,N
2440,2017-01-01,9:34:17,8,45,8183,Y,1,1,41,2,4.25,N
1736,2017-01-01,9:40:13,5,12,5439,N,1,1,41,1,4.25,N
988,2017-01-01,9:41:22,5,12,5138,Y,1,1,45,2,3.0,N
988,2017-01-01,9:41:22,5,12,5138,Y,1,5,79,1,3.75,N
1195,2017-01-01,9:44:20,5,30,5878,N,1,1,54,2,2.5,N
2099,2017-01-01,9:44:46,5,30,5158,Y,1,1,24,1,3.0,N
2516,2017-01-01,9:46:46,5,30,5136,Y,1,1,37,2,3.0,N
2777,2017-01-01,9:47:40,8,42,8467,Y,1,1,40,2,3.75,N
1841,2017-01-01,9:50:44,5,12,5415,N,1,1,37,2,3.0,N
1841,2017-01-01,9:50:44,5,12,5415,N,1,5,69,1,3.25,N
1674,2017-01-01,9:52:58,5,12,5285,Y,1,1,50,1,2.5,N
853,2017-01-01,9:53:28,8,45,8075,N,1,1,47,1,3.0,N
723,2017-01-01,9:53:44,8,45,8310,Y,1,1,40,2,3.75,N
723,2017-01-01,9:53:44,8,45,8310,Y,1,5,72,1,3.25,N
1627,2017-01-01,9:53:49,8,15,8159,Y,1,1,35,1,3.1,N
2268,2017-01-01,9:54:46,5,12,5610,Y,1,1,23,1,2.5,N
2087,2017-01-01,9:55:16,5,12,5561,Y,1,1,43,2,3.0,N
59,2017-01-01,9:56:30,8,42,8471,Y,1,1,22,1,2.0,N
1998,2017-01-01,10:00:39,8,45,8219,Y,1,1,32,2,3.0,N
1416,2017-01-01,10:03:55,8,42,8443,Y,1,1,36,2,3.75,N
1688,2017-01-01,10:14:49,5,30,5071,N,1,1,26,1,3.0,N
1688,2017-01-01,10:14:49,5,30,5071,N,1,5,71,1,3.75,N
2394,2017-01-01,10:16:30,5,30,5916,Y,1,1,32,2,3.0,N
442,2017-01-01,10:16:33,8,45,8007,Y,1,1,54,1,2.5,N
2211,2017-01-01,10:18:14,8,15,8445,Y,1,1,41,2,4.25,N
1752,2017-01-01,10:18:52,5,26,5619,N,1,1,25,2,2.2,N
1856,2017-01-01,10:19:42,5,26,5419,Y,1,1,23,2,2.5,N
1544,2017-01-01,10:24:19,8,42,8012,N,1,1,54,1,2.5,N
45,2017-01-01,10:25:22,8,42,8445,N,1,1,56,2,2.55,N
1211,2017-01-01,10:25:45,5,26,5073,N,1,1,58,2,3.5,N
1211,2017-01-01,10:25:45,5,26,5073,N,1,5,74,1,3.5,N
1230,2017-01-01,10:27:48,8,15,8458,Y,1,1,47,2,3.0,N
753,2017-01-01,10:30:07,5,30,5384,Y,1,1,35,1,3.1,N
753,2017-01-01,10:30:07,5,30,5384,Y,1,5,70,1,3.25,N
1872,2017-01-01,10:35:47,8,45,8059,Y,1,1,60,1,3.75,N
842,2017-01-01,10:41:53,5,12,5392,Y,1,1,59,1,4.5,N
550,2017-01-01,10:47:53,5,30,5531,Y,1,1,36,2,3.75,N
589,2017-01-01,10:49:13,8,15,8036,Y,1,1,51,2,3.0,N
1708,2017-01-01,10:49:51,5,30,5394,Y,1,1,61,2,4.75,N
933,2017-01-01,10:51:17,5,30,5746,N,1,1,47,1,3.0,N
431,2017-01-01,10:52:44,8,42,8488,Y,1,1,23,2,2.5,N
431,2017-01-01,10:52:44,8,42,8488,Y,1,5,73,1,3.75,N
653,2017-01-01,10:56:14,5,12,5233,N,1,1,38,1,3.75,N
653,2017-01-01,10:56:14,5,12,5233,N,1,5,76,1,3.5,N
1825,2017-01-01,11:01:48,3,12,480,Y,1,1,22,1,2.0,N
1355,2017-01-01,11:01:58,3,17,580,Y,1,1,38,1,3.75,N
1355,2017-01-01,11:01:58,3,17,580,Y,1,5,75,1,3.5,N
1003,2017-01-01,11:03:25,5,12,5559,N,1,1,47,2,3.0,N
1003,2017-01-01,11:03:25,5,12,5559,N,1,5,75,1,3.5,N
1113,2017-01-01,11:04:32,8,15,8406,N,1,1,39,2,4.25,N
513,2017-01-01,11:08:11,3,17,486,Y,1,1,59,1,4.5,N
2663,2017-01-01,11:08:59,8,15,8113,N,1,1,51,2,3.0,N
676,2017-01-01,11:09:01,3,12,289,N,1,1,59,1,4.5,N
2227,2017-01-01,11:10:21,3,17,172,N,1,1,47,1,3.0,N
2227,2017-01-01,11:10:21,3,17,172,N,1,5,79,1,3.75,N
1634,2017-01-01,11:10:58,3,17,335,N,1,1,46,1,2.5,N
1719,2017-01-01,11:12:29,3,12,607,N,1,1,43,1,3.0,N
2541,2017-01-01,11:16:02,3,12,244,N,1,1,45,2,3.0,N
1777,2017-01-01,11:21:00,8,45,8298,N,1,1,54,2,2.5,N
1236,2017-01-01,11:21:04,5,26,5480,N,1,1,51,2,3.0,N
53,2017-01-01,11:21:14,3,12,38,N,1,1,60,1,3.75,N
402,2017-01-01,11:23:01,8,15,8381,Y,1,1,31,1,2.2,N
2288,2017-01-01,11:23:43,5,12,5055,Y,1,1,60,2,3.75,N
2288,2017-01-01,11:23:43,5,12,5055,Y,1,5,77,1,3.0,N
2077,2017-01-01,11:25:35,3,17,188,Y,1,1,49,2,3.0,N
1936,2017-01-01,11:25:37,5,26,5822,Y,1,1,40,2,3.75,N
2354,2017-01-01,11:28:15,8,42,8359,Y,1,1,44,2,2.5,N
1894,2017-01-01,11:28:29,3,17,248,Y,1,1,33,2,3.5,N
1601,2017-01-01,11:29:25,5,12,5403,N,1,1,56,2,2.55,N
1005,2017-01-01,11:29:57,8,42,8267,Y,1,1,35,2,3.1,N
1005,2017-01-01,11:29:57,8,42,8267,Y,1,5,78,1,4.5,N
2193,2017-01-01,11:30:22,8,42,8398,N,1,1,23,1,2.5,N
2311,2017-01-01,11:31:35,8,45,8446,Y,1,1,24,1,3.0,N
101,2017-01-01,11:31:43,5,30,5789,Y,1,1,51,2,3.0,N
101,2017-01-01,11:31:43,5,30,5789,Y,1,5,72,1,3.25,N
1547,2017-01-01,11:31:53,5,12,5582,N,1,1,54,2,2.5,N
1547,2017-01-01,11:31:53,5,12,5582,N,1,5,75,1,3.5,N
1772,2017-01-01,11:39:14,5,26,5226,N,1,1,60,1,3.75,N
1772,2017-01-01,11:39:14,5,26,5226,N,1,5,71,1,3.75,N
1015,2017-01-01,11:40:26,3,12,7,N,1,1,52,2,2.5,N
2258,2017-01-01,11:43:57,3,17,694,N,1,1,25,2,2.2,N
1998,2017-01-01,11:44:09,5,12,5343,N,1,1,38,1,3.75,N
2464,2017-01-01,11:47:13,3,12,639,N,1,1,30,1,3.0,N
1393,2017-01-01,11:48:56,8,15,8480,N,1,1,50,2,2.5,N
2571,2017-01-01,11:49:42,8,15,8219,Y,1,1,54,1,2.5,N
2571,2017-01-01,11:49:42,8,15,8219,Y,1,5,72,1,3.25,N
2521,2017-01-01,11:50:16,3,12,549,Y,1,1,26,2,3.0,N
1195,2017-01-01,11:50:23,3,17,222,Y,1,1,36,2,3.75,N
606,2017-01-01,11:50:58,5,12,5614,Y,1,1,45,2,3.0,N
1412,2017-01-01,11:51:30,8,42,8140,Y,1,1,33,2,3.5,N
300,2017-01-01,11:52:31,5,26,5131,N,1,1,57,1,3.1,N
684,2017-01-01,11:57:17,3,12,693,Y,1,1,37,2,3.0,N
2011,2017-01-01,11:57:59,3,17,257,Y,1,1,50,1,2.5,N
2011,2017-01-01,11:57:59,3,17,257,Y,1,5,79,1,3.75,N
1567,2017-01-01,11:58:15,3,17,599,N,1,1,60,2,3.75,N
1545,2017-01-01,12:00:20,5,12,5469,N,1,1,29,1,2.5,N
62,2017-01-01,12:01:00,3,12,180,Y,1,1,49,2,3.0,N
2470,2017-01-01,12:01:20,3,12,8,N,1,1,35,2,3.1,N
2470,2017-01-01,12:01:20,3,12,8,N,1,5,75,1,3.5,N
2590,2017-01-01,12:03:09,8,42,8365,Y,1,1,36,1,3.75,N
1146,2017-01-01,12:03:38,8,42,8367,Y,1,1,47,1,3.0,N
1325,2017-01-01,12:03:43,3,17,477,Y,1,1,44,1,2.5,N
1064,2017-01-01,12:04:22,8,15,8042,Y,1,1,27,2,3.5,N
326,2017-01-01,12:05:31,3,12,659,N,1,1,52,2,2.5,N
513,2017-01-01,12:06:29,5,30,5904,Y,1,1,46,1,2.5,N
1939,2017-01-01,12:07:42,8,42,8147,N,1,1,24,1,3.0,N
353,2017-01-01,12:08:21,5,30,5103,N,1,1,43,1,3.0,N
963,2017-01-01,12:08:36,8,42,8245,N,1,1,35,1,3.1,N
227,2017-01-01,12:09:11,3,17,521,N,1,1,28,2,2.0,N
1832,2017-01-01,12:09:12,8,15,8466,Y,1,1,50,2,2.5,N
2054,2017-01-01,12:13:07,5,30,5940,Y,1,1,38,2,3.75,N
926,2017-01-01,12:14:26,8,42,8429,N,1,1,35,2,3.1,N
2597,2017-01-01,12:17:38,8,45,8449,N,1,1,50,2,2.5,N
932,2017-01-01,12:18:07,5,26,5324,Y,1,1,25,2,2.2,N
1724,2017-01-01,12:18:44,3,12,692,Y,1,1,49,2,3.0,N
566,2017-01-01,12:20:16,3,17,384,Y,1,1,60,2,3.75,N
1899,2017-01-01,12:23:39,3,12,767,N,1,1,24,1,3.0,N
891,2017-01-01,12:27:06,5,30,5651,Y,1,1,41,2,4.25,N
709,2017-01-01,12:30:46,3,17,120,N,1,1,44,2,2.5,N
2531,2017-01-01,12:30:49,8,15,8169,Y,1,1,38,1,3.75,N
964,2017-01-01,12:33:20,3,12,608,Y,1,1,54,2,2.5,N
1065,2017-01-01,12:33:35,3,17,231,Y,1,1,29,2,2.5,N
954,2017-01-01,12:35:53,5,26,5221,Y,1,1,31,2,2.2,N
2485,2017-01-01,12:36:57,8,15,8451,N,1,1,60,1,3.75,N
1681,2017-01-01,12:38:28,8,45,8450,Y,1,1,49,2,3.0,N
790,2017-01-01,12:42:26,3,17,139,Y,1,1,53,1,3.0,N
1610,2017-01-01,12:44:01,8,42,8118,N,1,1,60,1,3.75,N
2093,2017-01-01,12:44:31,3,17,564,N,1,1,53,1,3.0,N
2067,2017-01-01,12:44:32,3,12,387,Y,1,1,52,1,2.5,N
588,2017-01-01,12:45:52,3,17,200,Y,1,1,28,2,2.0,N
739,2017-01-01,12:46:22,3,17,230,Y,1,1,56,1,2.55,N
2385,2017-01-01,12:46:26,3,12,335,N,1,1,23,1,2.5,N
1271,2017-01-01,12:46:55,3,17,434,N,1,1,33,1,3.5,N
1271,2017-01-01,12:46:55,3,17,434,N,1,5,75,1,3.5,N
1187,2017-01-01,12:48:08,3,17,567,Y,1,1,38,2,3.75,N
274,2017-01-01,12:49:48,8,45,8377,Y,1,1,30,1,3.0,N
1920,2017-01-01,12:50:15,3,17,652,Y,1,1,59,1,4.5,N
1125,2017-01-01,12:50:28,3,12,184,Y,1,1,32,2,3.0,N
281,2017-01-01,12:51:21,8,42,8463,Y,1,1,53,1,3.0,N
1745,2017-01-01,12:51:57,5,12,5712,Y,1,1,61,1,4.75,N
1745,2017-01-01,12:51:57,5,12,5712,Y,1,5,72,1,3.25,N
1095,2017-01-01,12:52:18,5,26,5553,Y,1,1,56,1,2.55,N
1095,2017-01-01,12:52:18,5,26,5553,Y,1,5,75,1,3.5,N
654,2017-01-01,12:53:11,8,45,8288,N,1,1,29,2,2.5,N
657,2017-01-01,12:53:59,8,45,8423,Y,1,1,37,1,3.0,N
451,2017-01-01,12:55:25,3,12,319,Y,1,1,49,1,3.0,N
1225,2017-01-01,12:55:27,5,26,5807,Y,1,1,57,1,3.1,N
1225,2017-01-01,12:55:27,5,26,5807,Y,1,5,75,1,3.5,N
2062,2017-01-01,12:55:36,8,42,8166,N,1,1,45,1,3.0,N
1303,2017-01-01,12:55:53,8,45,8109,N,1,1,26,2,3.0,N
1279,2017-01-01,12:56:33,3,17,247,N,1,1,61,1,4.75,N
429,2017-01-01,12:56:59,3,17,784,Y,1,1,47,1,3.0,N
1645,2017-01-01,12:58:54,3,17,536,N,1,1,44,2,2.5,N
843,2017-01-01,12:59:06,8,42,8176,N,1,1,36,1,3.75,N
1093,2017-01-01,13:00:38,5,12,5664,N,1,1,30,2,3.0,N
1740,2017-01-01,13:01:33,5,30,5938,N,1,1,25,2,2.2,N
2584,2017-01-01,13:02:40,8,42,8272,Y,1,1,49,1,3.0,N
2584,2017-01-01,13:02:40,8,42,8272,Y,1,5,78,1,4.5,N
1972,2017-01-01,13:02:52,8,15,8112,Y,1,1,26,1,3.0,N
562,2017-01-01,13:03:13,3,12,616,N,1,1,43,2,3.0,N
2540,2017-01-01,13:04:01,8,45,8262,Y,1,1,25,2,2.2,N
2540,2017-01-01,13:04:01,8,45,8262,Y,1,5,72,1,3.25,N
24,2017-01-01,13:04:22,8,45,8176,Y,1,1,42,2,2.5,N
947,2017-01-01,13:04:37,8,15,8025,N,1,1,54,2,2.5,N
1495,2017-01-01,13:04:51,3,12,72,N,1,1,22,1,2.0,N
724,2017-01-01,13:05:56,3,17,596,Y,1,1,58,1,3.5,N
2297,2017-01-01,13:07:37,5,26,5756,N,1,1,24,2,3.0,N
861,2017-01-01,13:09:03,3,17,438,Y,1,1,35,1,3.1,N
485,2017-01-01,13:12:03,5,30,5727,N,1,1,30,2,3.0,N
1917,2017-01-01,13:13:09,5,26,5158,N,1,1,60,1,3.75,N
1997,2017-01-01,13:17:30,8,15,8455,Y,1,1,56,1,2.55,N
1710,2017-01-01,13:17:32,3,17,785,N,1,1,55,2,4.0,N
2549,2017-01-01,13:18:34,8,45,8191,N,1,1,49,2,3.0,N
2041,2017-01-01,13:19:09,8,15,8097,Y,1,1,55,1,4.0,N
2041,2017-01-01,13:19:09,8,15,8097,Y,1,5,75,1,3.5,N
1014,2017-01-01,13:19:36,3,12,601,N,1,1,23,1,2.5,N
1351,2017-01-01,13:19:56,8,15,8164,Y,1,1,31,2,2.2,N
81,2017-01-01,13:20:51,3,12,35,Y,1,1,35,2,3.1,N
703,2017-01-01,13:21:23,3,17,459,N,1,1,38,2,3.75,N
822,2017-01-01,13:22:11,5,12,5681,N,1,1,23,1,2.5,N
2468,2017-01-01,13:22:45,3,12,622,Y,1,1,46,2,2.5,N
902,2017-01-01,13:23:54,3,17,685,N,1,1,58,2,3.5,N
1434,2017-01-01,13:24:29,5,30,5257,N,1,1,60,2,3.75,N
1048,2017-01-01,13:30:49,5,30,5142,N,1,1,31,2,2.2,N
2156,2017-01-01,13:32:07,5,12,5386,Y,1,1,25,2,2.2,N
1853,2017-01-01,13:32:34,5,30,5919,Y,1,1,87,1,3.0,N
1817,2017-01-01,13:34:12,3,17,352,Y,1,1,28,2,2.0,N
2031,2017-01-01,13:38:09,8,45,8260,Y,1,1,27,1,3.5,N
240,2017-01-01,13:38:11,8,15,8202,Y,1,1,40,2,3.75,N
909,2017-01-01,13:39:41,5,26,5463,Y,1,1,51,1,3.0,N
1095,2017-01-01,13:40:47,3,17,177,Y,1,1,54,2,2.5,N
1151,2017-01-01,13:41:09,3,12,337,N,1,1,42,2,2.5,N
993,2017-01-01,13:42:10,3,12,398,N,1,1,43,1,3.0,N
2363,2017-01-01,13:42:49,5,26,5424,N,1,1,36,1,3.75,N
1478,2017-01-01,13:42:58,5,26,5243,N,1,1,52,1,2.5,N
1478,2017-01-01,13:42:58,5,26,5243,N,1,5,72,1,3.25,N
1597,2017-01-01,13:43:18,3,12,117,N,1,1,54,2,2.5,N
1597,2017-01-01,13:43:18,3,12,117,N,1,5,69,1,3.25,N
292,2017-01-01,13:43:41,5,30,5685,N,1,1,25,2,2.2,N
923,2017-01-01,13:44:26,3,17,740,N,1,1,57,1,3.1,N
742,2017-01-01,13:47:51,8,15,8467,N,1,1,40,1,3.75,N
988,2017-01-01,13:49:03,8,45,8434,Y,1,1,22,2,2.0,N
878,2017-01-01,13:50:09,5,30,5051,N,1,1,53,1,3.0,N
1158,2017-01-01,13:50:47,8,42,8378,Y,1,1,54,2,2.5,N
697,2017-01-01,13:51:56,8,42,8243,Y,1,1,32,2,3.0,N
1694,2017-01-01,13:53:04,3,12,707,N,1,1,38,2,3.75,N
2109,2017-01-01,13:53:31,8,15,8079,N,1,1,33,1,3.5,N
283,2017-01-01,13:54:18,8,15,8047,N,1,1,22,2,2.0,N
139,2017-01-01,13:55:04,5,12,5388,Y,1,1,42,1,2.5,N
2741,2017-01-01,13:55:50,8,45,8393,Y,1,1,45,2,3.0,N
1485,2017-01-01,13:56:15,8,42,8229,N,1,1,48,2,2.5,N
2275,2017-01-01,13:56:24,8,15,8295,N,1,1,53,1,3.0,N
2174,2017-01-01,13:57:34,5,26,5925,N,1,1,27,2,3.5,N
2174,2017-01-01,13:57:34,5,26,5925,N,1,5,71,1,3.75,N
2456,2017-01-01,13:58:10,3,17,392,N,1,1,46,2,2.5,N
553,2017-01-01,13:58:11,5,12,5209,N,1,1,34,1,2.45,N
2393,2017-01-01,13:59:58,5,30,5236,N,1,1,39,2,4.25,N
429,2017-01-01,14:03:34,5,26,5830,Y,1,1,25,2,2.2,N
429,2017-01-01,14:03:34,5,26,5830,Y,1,5,69,1,3.25,N
1296,2017-01-01,14:03:41,3,17,730,Y,1,1,32,1,3.0,N
1461,2017-01-01,14:07:12,3,17,398,N,1,1,41,2,4.25,N
960,2017-01-01,14:07:56,3,12,382,Y,1,1,23,1,2.5,N
688,2017-01-01,14:08:03,8,15,8035,Y,1,1,24,1,3.0,N
688,2017-01-01,14:08:03,8,15,8035,Y,1,5,71,1,3.75,N
498,2017-01-01,14:11:14,8,15,8280,Y,1,1,60,2,3.75,N
2122,2017-01-01,14:13:28,5,30,5262,Y,1,1,57,2,3.1,N
2145,2017-01-01,14:19:57,5,30,5257,Y,1,1,23,2,2.5,N
1278,2017-01-01,14:20:06,3,12,181,N,1,1,35,2,3.1,N
1888,2017-01-01,14:20:08,3,17,280,N,1,1,42,2,2.5,N
1193,2017-01-01,14:22:01,8,42,8270,Y,1,1,49,2,3.0,N
1726,2017-01-01,14:22:38,5,26,5509,Y,1,1,39,2,4.25,N
1740,2017-01-01,14:23:28,8,45,8388,Y,1,1,55,1,4.0,N
1740,2017-01-01,14:23:28,8,45,8388,Y,1,5,71,1,3.75,N
199,2017-01-01,14:24:55,3,12,112,Y,1,1,41,2,4.25,N
199,2017-01-01,14:24:55,3,12,112,Y,1,5,79,1,3.75,N
1367,2017-01-01,14:25:32,3,12,51,N,1,1,58,2,3.5,N
1312,2017-01-01,14:25:39,5,26,5619,N,1,1,24,2,3.0,N
2210,2017-01-01,14:26:36,8,15,8177,Y,1,1,61,1,4.75,N
558,2017-01-01,14:29:05,5,30,5854,Y,1,1,45,2,3.0,N
2267,2017-01-01,14:29:50,5,30,5808,Y,1,1,49,2,3.0,N
2267,2017-01-01,14:29:50,5,30,5808,Y,1,5,78,1,4.5,N
246,2017-01-01,14:30:51,8,45,8131,Y,1,1,48,1,2.5,N
1040,2017-01-01,14:30:58,5,26,5520,Y,1,1,57,1,3.1,N
94,2017-01-01,14:31:26,5,26,5576,N,1,1,42,1,2.5,N
1195,2017-01-01,14:32:20,8,42,8046,N,1,1,30,2,3.0,N
1278,2017-01-01,14:32:42,5,12,5208,Y,1,1,41,2,4.25,N
426,2017-01-01,14:32:54,8,45,8165,Y,1,1,39,2,4.25,N
777,2017-01-01,14:35:47,3,17,361,N,1,1,55,1,4.0,N
1459,2017-01-01,14:36:23,3,12,581,N,1,1,30,2,3.0,N
448,2017-01-01,14:36:35,5,12,5111,Y,1,1,57,1,3.1,N
2077,2017-01-01,14:37:48,5,30,5866,N,1,1,44,1,2.5,N
2205,2017-01-01,14:39:06,5,26,5246,N,1,1,87,1,3.0,N
2333,2017-01-01,14:39:48,8,42,8279,Y,1,1,34,2,2.45,N
1429,2017-01-01,14:42:39,5,12,5610,N,1,1,61,2,4.75,N
1371,2017-01-01,14:43:13,3,12,373,N,1,1,50,2,2.5,N
396,2017-01-01,14:45:31,3,17,550,Y,1,1,47,1,3.0,N
1037,2017-01-01,14:46:09,8,42,8022,N,1,1,48,1,2.5,N
299,2017-01-01,14:47:29,8,42,8390,Y,1,1,24,1,3.0,N
299,2017-01-01,14:47:29,8,42,8390,Y,1,5,75,1,3.5,N
1628,2017-01-01,14:49:49,8,42,8025,Y,1,1,51,2,3.0,N
1741,2017-01-01,14:51:19,5,26,5303,N,1,1,43,2,3.0,N
1264,2017-01-01,14:55:34,3,17,97,Y,1,1,34,2,2.45,N
824,2017-01-01,14:58:07,8,42,8221,Y,1,1,30,2,3.0,N
290,2017-01-01,14:58:35,3,12,517,N,1,1,43,1,3.0,N
2315,2017-01-01,15:02:04,3,17,2,Y,1,1,39,2,4.25,N
903,2017-01-01,15:02:28,8,15,8369,N,1,1,38,1,3.75,N
332,2017-01-01,15:06:27,5,30,5060,N,1,1,25,2,2.2,N
1837,2017-01-01,15:08:28,3,17,473,Y,1,1,43,2,3.0,N
766,2017-01-01,15:09:37,3,12,119,Y,1,1,22,1,2.0,N
291,2017-01-01,15:09:54,8,45,8499,Y,1,1,61,1,4.75,N
180,2017-01-01,15:10:10,5,12,5815,N,1,1,40,1,3.75,N
180,2017-01-01,15:10:10,5,12,5815,N,1,5,75,1,3.5,N
855,2017-01-01,15:12:22,3,12,637,N,1,1,24,1,3.0,N
2282,2017-01-01,15:12:54,3,12,574,N,1,1,52,2,2.5,N
586,2017-01-01,15:14:19,3,12,25,Y,1,1,26,2,3.0,N
2388,2017-01-01,15:16:37,5,26,5199,N,1,1,38,2,3.75,N
1662,2017-01-01,15:18:56,3,12,659,Y,1,1,61,1,4.75,N
2490,2017-01-01,15:19:34,3,17,68,N,1,1,29,1,2.5,N
2757,2017-01-01,15:21:05,8,45,8458,N,1,1,30,2,3.0,N
1380,2017-01-01,15:22:11,3,12,725,Y,1,1,39,2,4.25,N
2706,2017-01-01,15:24:01,8,42,8432,N,1,1,26,1,3.0,N
2,2017-01-01,15:25:09,5,30,5288,N,1,1,50,2,2.5,N
1023,2017-01-01,15:27:11,3,12,434,Y,1,1,58,2,3.5,N
2211,2017-01-01,15:28:29,3,12,774,N,1,1,58,1,3.5,N
1161,2017-01-01,15:28:54,5,26,5911,Y,1,1,43,1,3.0,N
675,2017-01-01,15:29:24,3,17,271,Y,1,1,57,1,3.1,N
675,2017-01-01,15:29:24,3,17,271,Y,1,5,70,1,3.25,N
610,2017-01-01,15:30:16,3,12,222,Y,1,1,43,1,3.0,N
2052,2017-01-01,15:30:27,3,17,650,N,1,1,31,2,2.2,N
138,2017-01-01,15:30:58,5,12,5333,Y,1,1,34,1,2.45,N
580,2017-01-01,15:30:58,8,15,8324,N,1,1,29,2,2.5,N
525,2017-01-01,15:33:36,5,26,5624,N,1,1,28,2,2.0,N
525,2017-01-01,15:33:36,5,26,5624,N,1,5,74,1,3.5,N
357,2017-01-01,15:34:10,3,12,530,N,1,1,41,2,4.25,N
357,2017-01-01,15:34:10,3,12,530,N,1,5,76,1,3.5,N
