transaction_id,transaction_date,transaction_time,store_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity_sold,unit_price,promo_item_yn
474,2017-02-01,8:26:08,8,45,8057,Y,1,5,74,1,3.5,N
2257,2017-02-01,8:29:38,8,42,8023,N,1,1,56,1,2.55,N
236,2017-02-01,8:29:51,5,12,5577,N,1,1,32,2,3.0,N
805,2017-02-01,8:31:56,8,42,8397,N,1,1,57,1,3.1,N
1689,2017-02-01,8:32:01,8,45,8443,Y,1,1,61,2,4.75,N
2687,2017-02-01,8:32:31,8,45,8180,N,1,1,61,1,4.75,N
459,2017-02-01,8:33:04,8,45,8086,Y,1,1,61,2,4.75,N
2287,2017-02-01,8:33:08,5,26,5691,Y,1,1,43,1,3.0,N
2287,2017-02-01,8:33:08,5,26,5691,Y,1,5,76,1,3.5,N
170,2017-02-01,8:35:03,5,12,5401,Y,1,1,45,2,3.0,N
170,2017-02-01,8:35:03,5,12,5401,Y,1,5,71,1,3.75,N
2400,2017-02-01,8:41:23,8,45,8397,N,1,1,39,1,4.25,N
2400,2017-02-01,8:41:23,8,45,8397,N,1,5,75,1,3.5,N
773,2017-02-01,8:44:31,8,42,8355,N,1,1,54,1,2.5,N
957,2017-02-01,8:46:53,8,15,8324,N,1,1,24,1,3.0,N
2242,2017-02-01,8:51:38,5,12,5346,N,1,1,57,2,3.1,N
14,2017-02-01,8:52:32,5,26,5924,Y,1,1,26,1,3.0,N
1496,2017-02-01,8:54:33,5,12,5721,Y,1,1,27,2,3.5,N
453,2017-02-01,8:56:33,5,26,5055,N,1,1,50,1,2.5,N
2790,2017-02-01,8:59:35,8,42,8501,N,1,1,47,2,3.0,N
1329,2017-02-01,9:10:56,5,26,5674,N,1,1,54,1,2.5,N
283,2017-02-01,9:11:06,5,30,5418,Y,1,1,56,1,2.55,N
283,2017-02-01,9:11:06,5,30,5418,Y,1,5,77,1,3.0,N
1629,2017-02-01,9:13:01,5,30,5602,Y,1,1,44,1,2.5,N
82,2017-02-01,9:13:15,5,26,5806,Y,1,1,56,2,2.55,N
2317,2017-02-01,9:14:16,5,26,5061,N,1,1,48,1,2.5,N
2397,2017-02-01,9:14:25,8,42,8448,Y,1,1,46,1,2.5,N
577,2017-02-01,9:14:41,8,42,8350,Y,1,1,32,1,3.0,N
1974,2017-02-01,9:16:51,5,12,5301,Y,1,1,54,1,2.5,N
2123,2017-02-01,9:19:21,5,30,5827,Y,1,1,25,2,2.2,N
1410,2017-02-01,9:19:26,8,15,8197,Y,1,1,59,1,4.5,N
2200,2017-02-01,9:20:36,5,30,5257,Y,1,1,37,2,3.0,N
1582,2017-02-01,9:23:33,5,12,5528,N,1,1,60,1,3.75,N
1330,2017-02-01,9:26:43,8,45,8481,Y,1,1,34,2,2.45,N
2471,2017-02-01,9:37:37,5,12,5515,Y,1,1,37,1,3.0,N
1368,2017-02-01,9:40:46,5,26,5687,N,1,1,61,1,4.75,N
2141,2017-02-01,9:41:24,5,12,5915,N,1,1,55,1,4.0,N
1227,2017-02-01,9:41:37,5,26,5015,N,1,1,34,1,2.45,N
2099,2017-02-01,9:44:46,5,30,5158,Y,1,1,24,1,3.0,N
2516,2017-02-01,9:46:46,5,30,5136,Y,1,1,37,2,3.0,N
2777,2017-02-01,9:47:40,8,42,8467,Y,1,1,40,2,3.75,N
2444,2017-02-01,9:48:03,8,15,8028,N,1,1,30,1,3.0,N
1841,2017-02-01,9:50:44,5,12,5415,N,1,1,37,2,3.0,N
1841,2017-02-01,9:50:44,5,12,5415,N,1,5,69,1,3.25,N
853,2017-02-01,9:53:28,8,45,8075,N,1,1,47,1,3.0,N
723,2017-02-01,9:53:44,8,45,8310,Y,1,1,40,2,3.75,N
723,2017-02-01,9:53:44,8,45,8310,Y,1,5,72,1,3.25,N
1202,2017-02-01,9:55:02,5,26,5566,Y,1,1,60,1,3.75,N
1202,2017-02-01,9:55:02,5,26,5566,Y,1,5,70,1,3.25,N
1609,2017-02-01,10:00:03,8,42,8195,Y,1,1,35,1,3.1,N
1998,2017-02-01,10:00:39,8,45,8219,Y,1,1,32,2,3.0,N
1621,2017-02-01,10:01:49,8,15,8225,N,1,1,49,1,3.0,N
1416,2017-02-01,10:03:55,8,42,8443,Y,1,1,36,2,3.75,N
543,2017-02-01,10:05:01,5,12,5272,N,1,1,61,2,4.75,N
1481,2017-02-01,10:09:04,8,45,8291,N,1,1,27,2,3.5,N
1481,2017-02-01,10:09:04,8,45,8291,N,1,5,71,1,3.75,N
491,2017-02-01,10:13:58,5,26,5663,N,1,1,53,1,3.0,N
1688,2017-02-01,10:14:49,5,30,5071,N,1,1,26,1,3.0,N
1688,2017-02-01,10:14:49,5,30,5071,N,1,5,71,1,3.75,N
2211,2017-02-01,10:18:14,8,15,8445,Y,1,1,41,2,4.25,N
303,2017-02-01,10:18:21,8,45,8234,N,1,1,33,2,3.5,N
1752,2017-02-01,10:18:52,5,26,5619,N,1,1,25,2,2.2,N
1856,2017-02-01,10:19:42,5,26,5419,Y,1,1,23,2,2.5,N
759,2017-02-01,10:22:06,5,26,5806,N,1,1,22,1,2.0,N
759,2017-02-01,10:22:06,5,26,5806,N,1,5,77,1,3.0,N
2457,2017-02-01,10:23:01,8,15,8397,N,1,1,48,2,2.5,N
1234,2017-02-01,10:24:35,8,15,8121,Y,1,1,55,1,4.0,N
295,2017-02-01,10:35:05,8,15,8366,N,1,1,41,2,4.25,N
53,2017-02-01,10:35:40,5,26,5930,Y,1,1,39,1,4.25,N
1750,2017-02-01,10:41:38,8,15,8314,Y,1,1,46,2,2.5,N
1260,2017-02-01,10:46:20,8,45,8399,Y,1,1,52,1,2.5,N
589,2017-02-01,10:49:13,8,15,8036,Y,1,1,51,2,3.0,N
1711,2017-02-01,10:59:37,8,45,8003,Y,1,1,48,1,2.5,N
1003,2017-02-01,11:03:25,5,12,5559,N,1,1,47,2,3.0,N
1003,2017-02-01,11:03:25,5,12,5559,N,1,5,75,1,3.5,N
1759,2017-02-01,11:04:07,3,12,507,N,1,1,26,1,3.0,N
137,2017-02-01,11:10:04,3,17,264,Y,1,1,40,1,3.75,N
2391,2017-02-01,11:13:00,8,45,8192,Y,1,1,41,1,4.25,N
2541,2017-02-01,11:16:02,3,12,244,N,1,1,45,2,3.0,N
1210,2017-02-01,11:16:30,5,30,5618,Y,1,1,87,1,3.0,N
1085,2017-02-01,11:16:40,8,15,8227,N,1,1,47,2,3.0,N
2090,2017-02-01,11:19:33,8,45,8011,N,1,1,60,1,3.75,N
2090,2017-02-01,11:19:33,8,45,8011,N,1,5,73,1,3.75,N
1777,2017-02-01,11:21:00,8,45,8298,N,1,1,54,2,2.5,N
1236,2017-02-01,11:21:04,5,26,5480,N,1,1,51,2,3.0,N
53,2017-02-01,11:21:14,3,12,38,N,1,1,60,1,3.75,N
766,2017-02-01,11:22:50,8,42,8130,N,1,1,38,2,3.75,N
2077,2017-02-01,11:25:35,3,17,188,Y,1,1,49,2,3.0,N
281,2017-02-01,11:27:06,3,12,189,N,1,1,31,2,2.2,N
2300,2017-02-01,11:33:27,8,45,8382,Y,1,1,50,1,2.5,N
1497,2017-02-01,11:33:57,8,15,8131,Y,1,1,57,2,3.1,N
1497,2017-02-01,11:33:57,8,15,8131,Y,1,5,74,1,3.5,N
1660,2017-02-01,11:35:18,3,12,111,N,1,1,52,2,2.5,N
1071,2017-02-01,11:36:00,3,17,571,N,1,1,40,2,3.75,N
1772,2017-02-01,11:39:14,5,26,5226,N,1,1,60,1,3.75,N
1772,2017-02-01,11:39:14,5,26,5226,N,1,5,71,1,3.75,N
1395,2017-02-01,11:40:02,8,42,8473,N,1,1,55,1,4.0,N
90,2017-02-01,11:40:20,3,17,595,N,1,1,47,1,3.0,N
1404,2017-02-01,11:40:20,3,12,534,Y,1,1,61,1,4.75,N
1015,2017-02-01,11:40:26,3,12,7,N,1,1,52,2,2.5,N
565,2017-02-01,11:45:11,3,12,284,N,1,1,51,2,3.0,N
1673,2017-02-01,11:45:43,5,30,5545,N,1,1,39,1,4.25,N
1847,2017-02-01,11:45:54,8,42,8307,Y,1,1,27,2,3.5,N
2669,2017-02-01,11:46:35,8,15,8303,N,1,1,47,2,3.0,N
601,2017-02-01,11:47:57,3,17,199,N,1,1,23,1,2.5,N
601,2017-02-01,11:47:57,3,17,199,N,1,5,69,1,3.25,N
1393,2017-02-01,11:48:56,8,15,8480,N,1,1,50,2,2.5,N
134,2017-02-01,11:49:29,3,17,189,Y,1,1,38,2,3.75,N
2571,2017-02-01,11:49:42,8,15,8219,Y,1,1,54,1,2.5,N
2571,2017-02-01,11:49:42,8,15,8219,Y,1,5,72,1,3.25,N
606,2017-02-01,11:50:58,5,12,5614,Y,1,1,45,2,3.0,N
60,2017-02-01,11:51:41,5,30,5597,N,1,1,48,2,2.5,N
1959,2017-02-01,11:54:30,5,30,5926,Y,1,1,34,1,2.45,N
2269,2017-02-01,11:57:28,5,26,5876,Y,1,1,52,2,2.5,N
1545,2017-02-01,12:00:20,5,12,5469,N,1,1,29,1,2.5,N
2218,2017-02-01,12:01:55,5,26,5402,N,1,1,30,2,3.0,N
1146,2017-02-01,12:03:38,8,42,8367,Y,1,1,47,1,3.0,N
1325,2017-02-01,12:03:43,3,17,477,Y,1,1,44,1,2.5,N
427,2017-02-01,12:04:07,8,45,8361,N,1,1,43,2,3.0,N
814,2017-02-01,12:04:14,5,12,5325,N,1,1,29,2,2.5,N
814,2017-02-01,12:04:14,5,12,5325,N,1,5,70,1,3.25,N
7,2017-02-01,12:04:43,3,12,558,N,1,1,52,1,2.5,N
297,2017-02-01,12:05:26,3,12,331,N,1,1,48,2,2.5,N
326,2017-02-01,12:05:31,3,12,659,N,1,1,52,2,2.5,N
2288,2017-02-01,12:08:11,8,45,8406,N,1,1,27,1,3.5,N
2536,2017-02-01,12:08:36,3,12,774,N,1,1,52,1,2.5,N
2536,2017-02-01,12:08:36,3,12,774,N,1,5,69,1,3.25,N
963,2017-02-01,12:08:36,8,42,8245,N,1,1,35,1,3.1,N
1123,2017-02-01,12:09:46,3,17,299,N,1,1,26,2,3.0,N
1650,2017-02-01,12:11:04,8,42,8343,N,1,1,25,2,2.2,N
891,2017-02-01,12:12:21,3,17,662,Y,1,1,34,2,2.45,N
891,2017-02-01,12:12:21,3,17,662,Y,1,5,71,1,3.75,N
2054,2017-02-01,12:13:07,5,30,5940,Y,1,1,38,2,3.75,N
333,2017-02-01,12:16:59,8,42,8263,Y,1,1,24,1,3.0,N
932,2017-02-01,12:18:07,5,26,5324,Y,1,1,25,2,2.2,N
566,2017-02-01,12:20:16,3,17,384,Y,1,1,60,2,3.75,N
2288,2017-02-01,12:24:41,3,12,382,N,1,1,33,1,3.5,N
150,2017-02-01,12:24:53,3,17,604,Y,1,1,28,1,2.0,N
101,2017-02-01,12:26:34,3,17,599,Y,1,1,48,2,2.5,N
253,2017-02-01,12:28:36,8,15,8307,N,1,1,43,1,3.0,N
964,2017-02-01,12:33:20,3,12,608,Y,1,1,54,2,2.5,N
1065,2017-02-01,12:33:35,3,17,231,Y,1,1,29,2,2.5,N
1207,2017-02-01,12:36:17,3,12,55,N,1,1,40,2,3.75,N
1207,2017-02-01,12:36:17,3,12,55,N,1,5,71,1,3.75,N
1681,2017-02-01,12:38:28,8,45,8450,Y,1,1,49,2,3.0,N
1185,2017-02-01,12:40:00,3,17,490,N,1,1,37,2,3.0,N
1185,2017-02-01,12:40:00,3,17,490,N,1,5,69,1,3.25,N
2341,2017-02-01,12:40:18,3,17,261,Y,1,1,28,1,2.0,N
2341,2017-02-01,12:40:18,3,17,261,Y,1,5,70,1,3.25,N
497,2017-02-01,12:40:31,8,45,8395,Y,1,1,42,2,2.5,N
1983,2017-02-01,12:42:22,3,17,531,Y,1,1,22,1,2.0,N
1610,2017-02-01,12:44:01,8,42,8118,N,1,1,60,1,3.75,N
1258,2017-02-01,12:45:05,5,26,5116,Y,1,1,27,2,3.5,N
467,2017-02-01,12:45:10,8,45,8478,Y,1,1,58,1,3.5,N
861,2017-02-01,12:45:19,8,45,8039,Y,1,1,26,2,3.0,N
237,2017-02-01,12:45:56,8,45,8407,N,1,1,33,1,3.5,N
2385,2017-02-01,12:46:26,3,12,335,N,1,1,23,1,2.5,N
1271,2017-02-01,12:46:55,3,17,434,N,1,1,33,1,3.5,N
1271,2017-02-01,12:46:55,3,17,434,N,1,5,75,1,3.5,N
1362,2017-02-01,12:47:29,3,17,11,N,1,1,48,1,2.5,N
2486,2017-02-01,12:47:37,3,17,95,N,1,1,54,1,2.5,N
191,2017-02-01,12:51:32,5,30,5923,Y,1,1,41,1,4.25,N
191,2017-02-01,12:51:32,5,30,5923,Y,1,5,69,1,3.25,N
1095,2017-02-01,12:52:18,5,26,5553,Y,1,1,56,1,2.55,N
1095,2017-02-01,12:52:18,5,26,5553,Y,1,5,75,1,3.5,N
657,2017-02-01,12:53:59,8,45,8423,Y,1,1,37,1,3.0,N
1587,2017-02-01,12:55:29,3,12,44,Y,1,1,27,1,3.5,N
1587,2017-02-01,12:55:29,3,12,44,Y,1,5,70,1,3.25,N
1279,2017-02-01,12:56:33,3,17,247,N,1,1,61,1,4.75,N
2527,2017-02-01,12:58:08,3,12,617,Y,1,1,43,2,3.0,N
599,2017-02-01,12:58:29,3,12,83,N,1,1,41,1,4.25,N
1645,2017-02-01,12:58:54,3,17,536,N,1,1,44,2,2.5,N
843,2017-02-01,12:59:06,8,42,8176,N,1,1,36,1,3.75,N
1753,2017-02-01,13:00:42,3,17,645,Y,1,1,28,2,2.0,N
1740,2017-02-01,13:01:33,5,30,5938,N,1,1,25,2,2.2,N
12,2017-02-01,13:02:48,5,30,5154,Y,1,1,45,1,3.0,N
562,2017-02-01,13:03:13,3,12,616,N,1,1,43,2,3.0,N
50,2017-02-01,13:03:49,3,12,316,N,1,1,49,2,3.0,N
2540,2017-02-01,13:04:01,8,45,8262,Y,1,1,25,2,2.2,N
2540,2017-02-01,13:04:01,8,45,8262,Y,1,5,72,1,3.25,N
1944,2017-02-01,13:04:22,3,12,69,Y,1,1,28,1,2.0,N
1944,2017-02-01,13:04:22,3,12,69,Y,1,5,71,1,3.75,N
2132,2017-02-01,13:05:17,8,15,8052,Y,1,1,33,2,3.5,N
1608,2017-02-01,13:06:20,5,30,5703,Y,1,1,52,2,2.5,N
2085,2017-02-01,13:06:47,8,42,8029,N,1,1,59,2,4.5,N
2242,2017-02-01,13:08:05,8,45,8121,N,1,1,47,2,3.0,N
861,2017-02-01,13:09:03,3,17,438,Y,1,1,35,1,3.1,N
71,2017-02-01,13:11:13,8,42,8459,Y,1,1,58,2,3.5,N
2250,2017-02-01,13:12:49,3,17,64,N,1,1,61,2,4.75,N
2238,2017-02-01,13:13:48,5,12,5403,N,1,1,47,2,3.0,N
2238,2017-02-01,13:13:48,5,12,5403,N,1,5,78,1,4.5,N
1817,2017-02-01,13:14:53,5,26,5457,N,1,1,54,2,2.5,N
1831,2017-02-01,13:15:27,5,30,5907,Y,1,1,59,1,4.5,N
143,2017-02-01,13:17:00,3,12,174,Y,1,1,59,2,4.5,N
960,2017-02-01,13:17:13,5,30,5777,Y,1,1,53,1,3.0,N
960,2017-02-01,13:17:13,5,30,5777,Y,1,5,73,1,3.75,N
1997,2017-02-01,13:17:30,8,15,8455,Y,1,1,56,1,2.55,N
138,2017-02-01,13:17:42,3,17,722,Y,1,1,38,1,3.75,N
1965,2017-02-01,13:19:04,5,26,5798,N,1,1,39,1,4.25,N
2041,2017-02-01,13:19:09,8,15,8097,Y,1,1,55,1,4.0,N
2041,2017-02-01,13:19:09,8,15,8097,Y,1,5,75,1,3.5,N
1014,2017-02-01,13:19:36,3,12,601,N,1,1,23,1,2.5,N
2468,2017-02-01,13:22:45,3,12,622,Y,1,1,46,2,2.5,N
902,2017-02-01,13:23:54,3,17,685,N,1,1,58,2,3.5,N
1048,2017-02-01,13:30:49,5,30,5142,N,1,1,31,2,2.2,N
1119,2017-02-01,13:31:24,5,30,5597,Y,1,1,60,1,3.75,N
2459,2017-02-01,13:34:19,8,42,8257,Y,1,1,32,2,3.0,N
2466,2017-02-01,13:35:00,8,42,8163,Y,1,1,44,2,2.5,N
2083,2017-02-01,13:36:54,3,12,150,N,1,1,44,2,2.5,N
1095,2017-02-01,13:40:47,3,17,177,Y,1,1,54,2,2.5,N
923,2017-02-01,13:44:26,3,17,740,N,1,1,57,1,3.1,N
988,2017-02-01,13:49:03,8,45,8434,Y,1,1,22,2,2.0,N
878,2017-02-01,13:50:09,5,30,5051,N,1,1,53,1,3.0,N
1158,2017-02-01,13:50:47,8,42,8378,Y,1,1,54,2,2.5,N
175,2017-02-01,13:51:59,5,26,5695,Y,1,1,45,2,3.0,N
1169,2017-02-01,13:52:28,3,12,669,Y,1,1,56,2,2.55,N
1169,2017-02-01,13:52:28,3,12,669,Y,1,5,70,1,3.25,N
2109,2017-02-01,13:53:31,8,15,8079,N,1,1,33,1,3.5,N
1485,2017-02-01,13:56:15,8,42,8229,N,1,1,48,2,2.5,N
2174,2017-02-01,13:57:34,5,26,5925,N,1,1,27,2,3.5,N
2174,2017-02-01,13:57:34,5,26,5925,N,1,5,71,1,3.75,N
985,2017-02-01,13:57:47,8,42,8445,N,1,1,24,2,3.0,N
985,2017-02-01,13:57:47,8,42,8445,N,1,5,71,1,3.75,N
2456,2017-02-01,13:58:10,3,17,392,N,1,1,46,2,2.5,N
553,2017-02-01,13:58:11,5,12,5209,N,1,1,34,1,2.45,N
1725,2017-02-01,13:58:36,3,12,246,N,1,1,23,1,2.5,N
2393,2017-02-01,13:59:58,5,30,5236,N,1,1,39,2,4.25,N
1261,2017-02-01,14:02:12,3,12,770,Y,1,1,49,1,3.0,N
1083,2017-02-01,14:02:47,5,12,5499,Y,1,1,26,1,3.0,N
1669,2017-02-01,14:03:26,8,42,8418,Y,1,1,44,2,2.5,N
2111,2017-02-01,14:05:18,5,26,5042,Y,1,1,34,1,2.45,N
2111,2017-02-01,14:05:18,5,26,5042,Y,1,5,69,1,3.25,N
1762,2017-02-01,14:06:12,8,45,8406,Y,1,1,32,2,3.0,N
1762,2017-02-01,14:06:12,8,45,8406,Y,1,5,78,1,4.5,N
775,2017-02-01,14:06:48,5,26,5805,Y,1,1,25,1,2.2,N
1461,2017-02-01,14:07:12,3,17,398,N,1,1,41,2,4.25,N
498,2017-02-01,14:11:14,8,15,8280,Y,1,1,60,2,3.75,N
1430,2017-02-01,14:13:48,3,12,25,Y,1,1,61,1,4.75,N
1430,2017-02-01,14:13:48,3,12,25,Y,1,5,77,1,3.0,N
422,2017-02-01,14:14:08,3,17,641,Y,1,1,26,1,3.0,N
797,2017-02-01,14:18:15,5,30,5618,N,1,1,34,2,2.45,N
1888,2017-02-01,14:20:08,3,17,280,N,1,1,42,2,2.5,N
1726,2017-02-01,14:22:38,5,26,5509,Y,1,1,39,2,4.25,N
1312,2017-02-01,14:25:39,5,26,5619,N,1,1,24,2,3.0,N
686,2017-02-01,14:29:04,8,45,8040,Y,1,1,22,2,2.0,N
1040,2017-02-01,14:30:58,5,26,5520,Y,1,1,57,1,3.1,N
2219,2017-02-01,14:31:03,8,42,8360,Y,1,1,29,1,2.5,N
255,2017-02-01,14:31:29,5,12,5021,N,1,1,59,1,4.5,N
1195,2017-02-01,14:32:20,8,42,8046,N,1,1,30,2,3.0,N
103,2017-02-01,14:33:32,3,17,152,Y,1,1,53,2,3.0,N
2070,2017-02-01,14:33:43,3,17,689,Y,1,1,37,2,3.0,N
1830,2017-02-01,14:34:04,3,17,108,N,1,1,35,1,3.1,N
1419,2017-02-01,14:34:35,3,17,447,Y,1,1,52,2,2.5,N
1419,2017-02-01,14:34:35,3,17,447,Y,1,5,75,1,3.5,N
2155,2017-02-01,14:35:06,5,30,5365,Y,1,1,61,2,4.75,N
1790,2017-02-01,14:35:25,3,17,711,N,1,1,46,1,2.5,N
1352,2017-02-01,14:37:23,3,12,369,Y,1,1,34,2,2.45,N
2077,2017-02-01,14:37:48,5,30,5866,N,1,1,44,1,2.5,N
2853,2017-02-01,14:41:51,8,42,8183,N,1,1,25,1,2.2,N
197,2017-02-01,14:42:01,5,26,5413,Y,1,1,44,2,2.5,N
396,2017-02-01,14:45:31,3,17,550,Y,1,1,47,1,3.0,N
1291,2017-02-01,14:46:03,3,12,428,N,1,1,44,2,2.5,N
1291,2017-02-01,14:46:03,3,12,428,N,1,5,77,1,3.0,N
299,2017-02-01,14:47:29,8,42,8390,Y,1,1,24,1,3.0,N
299,2017-02-01,14:47:29,8,42,8390,Y,1,5,75,1,3.5,N
662,2017-02-01,14:53:06,5,12,5111,N,1,1,35,2,3.1,N
2388,2017-02-01,14:53:41,3,12,122,N,1,1,44,1,2.5,N
1714,2017-02-01,14:54:32,8,45,8343,N,1,1,54,2,2.5,N
1264,2017-02-01,14:55:34,3,17,97,Y,1,1,34,2,2.45,N
299,2017-02-01,14:56:17,5,30,5790,Y,1,1,60,1,3.75,N
1639,2017-02-01,14:56:33,5,30,5328,N,1,1,56,1,2.55,N
1296,2017-02-01,14:57:22,8,15,8252,Y,1,1,59,1,4.5,N
290,2017-02-01,14:58:35,3,12,517,N,1,1,43,1,3.0,N
2065,2017-02-01,15:00:54,5,30,5473,N,1,1,44,1,2.5,N
2065,2017-02-01,15:00:54,5,30,5473,N,1,5,79,1,3.75,N
1598,2017-02-01,15:00:59,3,17,230,Y,1,1,61,2,4.75,N
1598,2017-02-01,15:00:59,3,17,230,Y,1,5,72,1,3.25,N
737,2017-02-01,15:01:21,3,12,162,N,1,1,34,2,2.45,N
2180,2017-02-01,15:02:13,8,15,8482,N,1,1,43,1,3.0,N
1600,2017-02-01,15:05:25,3,17,218,N,1,1,24,2,3.0,N
2286,2017-02-01,15:05:26,5,30,5880,N,1,1,23,2,2.5,N
2452,2017-02-01,15:06:14,3,12,89,Y,1,1,46,1,2.5,N
901,2017-02-01,15:09:38,3,12,341,Y,1,1,29,1,2.5,N
901,2017-02-01,15:09:38,3,12,341,Y,1,5,71,1,3.75,N
180,2017-02-01,15:10:10,5,12,5815,N,1,1,40,1,3.75,N
180,2017-02-01,15:10:10,5,12,5815,N,1,5,75,1,3.5,N
440,2017-02-01,15:11:15,8,45,8187,N,1,1,42,2,2.5,N
1744,2017-02-01,15:13:10,8,45,8359,Y,1,1,61,2,4.75,N
941,2017-02-01,15:13:59,5,26,5899,N,1,1,58,2,3.5,N
586,2017-02-01,15:14:19,3,12,25,Y,1,1,26,2,3.0,N
1807,2017-02-01,15:14:28,3,17,320,N,1,1,42,1,2.5,N
1036,2017-02-01,15:15:15,8,15,8394,Y,1,1,51,2,3.0,N
510,2017-02-01,15:15:17,3,12,288,Y,1,1,35,2,3.1,N
510,2017-02-01,15:15:17,3,12,288,Y,1,5,79,1,3.75,N
789,2017-02-01,15:15:47,5,26,5453,N,1,1,33,2,3.5,N
510,2017-02-01,15:16:47,8,45,8303,Y,1,1,53,1,3.0,N
510,2017-02-01,15:16:47,8,45,8303,Y,1,5,75,1,3.5,N
2486,2017-02-01,15:23:25,5,12,5824,Y,1,1,58,2,3.5,N
1249,2017-02-01,15:26:35,5,26,5272,Y,1,1,55,2,4.0,N
1774,2017-02-01,15:26:45,5,26,5283,Y,1,1,46,2,2.5,N
1965,2017-02-01,15:26:52,3,17,213,Y,1,1,36,1,3.75,N
1965,2017-02-01,15:26:52,3,17,213,Y,1,5,71,1,3.75,N
1230,2017-02-01,15:27:54,3,12,227,N,1,1,56,1,2.55,N
2211,2017-02-01,15:28:29,3,12,774,N,1,1,58,1,3.5,N
1161,2017-02-01,15:28:54,5,26,5911,Y,1,1,43,1,3.0,N
2542,2017-02-01,15:29:03,8,42,8152,N,1,1,30,2,3.0,N
2089,2017-02-01,15:30:46,8,45,8154,Y,1,1,87,2,3.0,N
656,2017-02-01,15:32:25,5,26,5033,Y,1,1,27,2,3.5,N
656,2017-02-01,15:32:25,5,26,5033,Y,1,5,71,1,3.75,N
2553,2017-02-01,15:32:39,3,17,383,Y,1,1,31,2,2.2,N
1290,2017-02-01,15:32:57,5,26,5823,Y,1,1,32,2,3.0,N
525,2017-02-01,15:33:36,5,26,5624,N,1,1,28,2,2.0,N
525,2017-02-01,15:33:36,5,26,5624,N,1,5,74,1,3.5,N
1386,2017-02-01,15:36:03,3,17,441,N,1,1,52,1,2.5,N
1386,2017-02-01,15:36:03,3,17,441,N,1,5,79,1,3.75,N
2133,2017-02-01,15:40:46,5,26,5321,Y,1,1,36,1,3.75,N
2133,2017-02-01,15:40:46,5,26,5321,Y,1,5,71,1,3.75,N
2281,2017-02-01,15:40:51,3,17,446,Y,1,1,54,1,2.5,N
2494,2017-02-01,15:45:25,8,42,8066,Y,1,1,24,1,3.0,N
2428,2017-02-01,15:45:43,8,42,8356,N,1,1,37,2,3.0,N
126,2017-02-01,15:46:34,5,30,5421,N,1,1,40,2,3.75,N
2693,2017-02-01,15:49:26,8,15,8096,Y,1,1,47,2,3.0,N
1521,2017-02-01,15:49:43,3,12,252,N,1,1,23,2,2.5,N
1729,2017-02-01,15:50:25,3,17,541,N,1,1,35,1,3.1,N
994,2017-02-01,15:50:59,3,17,44,N,1,1,39,1,4.25,N
1956,2017-02-01,15:51:15,8,15,8447,N,1,1,35,2,3.1,N
120,2017-02-01,15:51:44,3,12,174,N,1,1,53,2,3.0,N
2022,2017-02-01,15:52:23,5,12,5691,N,1,1,39,2,4.25,N
2022,2017-02-01,15:52:23,5,12,5691,N,1,5,69,1,3.25,N
179,2017-02-01,15:53:55,8,42,8358,N,1,1,37,1,3.0,N
179,2017-02-01,15:53:55,8,42,8358,N,1,5,70,1,3.25,N
